0_SensorIndex,0_AccelX,0_AccelY,0_AccelZ,0_GyroX,0_GyroY,0_GyroZ,0_MagX,0_MagY,0_MagZ,0_Quat1,0_Quat2,0_Quat3,0_Quat4,0_Sampletime,0_Package,
0,484,-893,325,-212,580,2009,-384,94,-624,171,-3702,7653,-14005,44627,3317,
0,399,-984,348,51,142,2432,-384,94,-624,448,-3439,7762,-14006,44646,3318,
0,922,-959,521,-82,-756,1171,-384,137,-630,855,-3292,7818,-13991,44668,3319,
0,476,-1070,360,-580,2411,-1139,-384,137,-630,881,-3250,7886,-13961,44688,3320,
0,204,-1028,390,-379,2100,-573,-353,179,-611,551,-3021,7954,-13990,44706,3321,
0,168,-1095,439,-102,481,-59,-353,179,-611,339,-2805,7982,-14027,44727,3322,
0,237,-1100,462,-68,-65,-44,-353,179,-611,308,-2767,8001,-14024,44746,3323,
0,218,-1039,533,258,13,-186,-312,203,-651,341,-2808,7988,-14023,44767,3324,
0,115,-967,500,344,-77,81,-312,203,-651,330,-2814,7936,-14051,44788,3325,
0,103,-916,533,116,-456,194,-299,190,-651,441,-2868,7886,-14065,44806,3326,
0,136,-893,549,-333,-506,-347,-299,190,-651,493,-2932,7880,-14053,44828,3327,
0,139,-947,540,-867,-182,-617,-299,190,-651,442,-3034,7939,-14000,44846,3328,
0,243,-889,511,-733,-127,-280,-312,179,-624,429,-3160,8028,-13922,44867,3329,
0,189,-853,496,-711,102,270,-312,179,-624,390,-3184,8126,-13861,44888,3330,
0,100,-856,415,-701,-154,196,-316,203,-636,454,-3176,8239,-13793,44906,3331,
0,48,-928,378,-132,-155,315,-316,203,-636,473,-3188,8326,-13738,44927,3332,
0,51,-943,433,638,-700,-102,-316,203,-636,541,-3207,8326,-13731,44946,3333,
0,256,-590,603,60,-969,-437,-323,232,-630,644,-3359,8204,-13763,44967,3334,
0,251,-591,471,-851,-750,-464,-323,232,-630,663,-3546,8227,-13702,44988,3335,
0,268,-717,481,-1060,-23,-465,-323,220,-611,642,-3694,8322,-13606,45006,3336,
0,307,-808,396,-903,205,254,-323,220,-611,552,-3722,8461,-13517,45028,3337,
0,310,-752,377,-629,313,605,-323,220,-611,558,-3659,8597,-13447,45046,3338,
0,-14,-734,313,0,708,337,-371,232,-585,639,-3596,8675,-13410,45068,3339,
0,229,-860,447,874,1713,2177,-371,232,-585,671,-3381,8672,-13466,45088,3340,
0,233,-815,525,1111,2818,2732,-336,268,-592,872,-2859,8630,-13602,45106,3341,
0,25,-536,833,109,2301,944,-336,268,-592,986,-2230,8590,-13737,45128,3342,
0,34,-537,710,1,115,-479,-336,268,-592,886,-1923,8615,-13775,45146,3343,
0,98,-653,405,-150,188,-369,-240,270,-643,802,-1964,8614,-13775,45167,3344,
0,-70,-837,468,-337,360,433,-240,270,-643,740,-1939,8638,-13766,45188,3345,
0,-160,-975,500,-633,533,1480,-204,270,-664,809,-1838,8714,-13729,45206,3346,
0,-125,-861,508,-321,-921,2408,-204,270,-664,1018,-1633,8830,-13666,45228,3347,
0,-26,-835,507,-548,-1225,1710,-204,270,-664,1444,-1582,8917,-13577,45246,3348,
0,38,-705,350,-363,-901,1558,-185,300,-630,1783,-1614,8991,-13484,45268,3349,
0,-114,-773,370,-478,-749,2135,-185,300,-630,2092,-1574,9060,-13398,45288,3350,
0,-129,-864,431,-502,-971,2457,-180,329,-636,2485,-1491,9147,-13280,45306,3351,
0,-29,-918,398,-117,-1001,2103,-180,329,-636,2912,-1406,9213,-13157,45328,3352,
0,9,-854,364,53,-622,1423,-180,329,-636,3267,-1347,9219,-13075,45346,3353,
0,122,-572,224,-86,-491,946,-180,377,-630,3517,-1307,9209,-13021,45368,3354,
0,243,-590,228,-856,-1125,-20,-180,377,-630,3676,-1328,9230,-12960,45388,3355,
0,149,-703,205,-1575,-1042,-419,-180,382,-604,3770,-1570,9323,-12839,45406,3356,
0,-90,-1304,253,-1571,-1069,768,-180,382,-604,3820,-1797,9500,-12663,45428,3357,
0,-124,-1243,294,-533,-1264,1453,-180,382,-604,4039,-1886,9655,-12464,45446,3358,
0,32,-875,244,182,-1187,1003,-198,424,-585,4387,-1971,9648,-12338,45468,3359,
0,-16,-802,63,-318,388,128,-198,424,-585,4576,-1984,9616,-12292,45488,3360,
0,-88,-611,-42,-288,-599,-787,-230,459,-547,4569,-2001,9662,-12255,45506,3361,
0,81,-909,220,-868,-744,-911,-230,459,-547,4527,-2217,9658,-12237,45527,3362,
0,-110,-1299,257,-1002,190,-545,-230,459,-547,4446,-2409,9744,-12162,45546,3363,
0,-176,-1342,240,45,543,-254,-248,465,-542,4387,-2500,9834,-12093,45567,3364,
0,-299,-963,273,785,821,429,-248,465,-542,4316,-2417,9824,-12143,45588,3365,
0,-342,-860,357,706,1541,970,-259,483,-528,4329,-2207,9775,-12218,45606,3366,
0,-340,-672,254,34,1266,698,-259,483,-528,4299,-1876,9796,-12267,45628,3367,
0,-237,-724,249,-1265,-717,-75,-259,483,-528,4279,-1727,9887,-12222,45646,3368,
0,29,-1034,167,-1030,-600,-864,-230,465,-553,4312,-1935,10008,-12080,45668,3369,
0,-94,-1009,85,-491,574,-1377,-230,465,-553,4190,-2114,10083,-12031,45688,3370,
0,-213,-1100,26,-376,666,-1171,-209,483,-534,3974,-2228,10130,-12044,45706,3371,
0,-398,-1525,253,-523,206,-622,-209,483,-534,3774,-2283,10179,-12057,45727,3372,
0,-296,-1562,283,-411,-305,-424,-209,483,-534,3679,-2351,10242,-12020,45746,3373,
0,157,-1275,212,119,-503,-571,-233,465,-534,3672,-2469,10242,-11998,45768,3374,
0,9,-1267,217,219,210,-662,-233,465,-534,3631,-2571,10195,-12029,45788,3375,
0,-22,-1264,241,73,553,-570,-252,483,-521,3549,-2611,10157,-12078,45806,3376,
0,-34,-1175,239,-188,632,-625,-252,483,-521,3413,-2598,10159,-12117,45828,3377,
0,25,-1102,237,-371,493,-758,-252,483,-521,3256,-2605,10196,-12128,45846,3378,
0,216,-948,236,169,840,-1071,-257,459,-534,3090,-2632,10226,-12141,45867,3379,
0,-37,-892,131,65,948,-1141,-257,459,-534,2848,-2627,10198,-12224,45888,3380,
0,-105,-878,103,-388,-67,-851,-270,472,-548,2629,-2653,10195,-12270,45906,3381,
0,42,-942,206,-679,-1272,-98,-270,472,-548,2575,-2796,10228,-12222,45928,3382,
0,82,-914,188,-417,-1002,736,-270,472,-548,2709,-2962,10278,-12112,45946,3383,
0,169,-938,202,124,-148,822,-264,454,-539,2905,-2994,10313,-12028,45968,3384,
0,-69,-870,183,852,467,680,-264,454,-539,2999,-2891,10300,-12042,45988,3385,
0,-219,-834,189,998,184,544,-275,478,-494,3067,-2734,10215,-12133,46006,3386,
0,-240,-755,314,479,-898,269,-275,478,-494,3163,-2666,10111,-12210,46027,3387,
0,-188,-752,290,133,-1229,-22,-275,478,-494,3306,-2765,10033,-12214,46046,3388,
0,48,-913,217,-139,-1075,-170,-257,448,-548,3431,-2926,9981,-12186,46068,3389,
0,121,-946,171,-124,-554,-659,-257,448,-548,3487,-3081,9960,-12149,46088,3390,
0,129,-939,144,-31,-390,-961,-292,454,-513,3467,-3249,9917,-12146,46106,3391,
0,90,-846,47,-452,-435,-795,-292,454,-513,3382,-3405,9887,-12152,46127,3392,
0,111,-806,99,-415,-346,15,-292,454,-513,3328,-3543,9906,-12111,46146,3393,
0,-11,-802,121,-627,-305,651,-336,441,-528,3390,-3590,9955,-12040,46168,3394,
0,24,-1109,134,-811,-445,272,-336,441,-528,3472,-3588,10058,-11931,46188,3395,
0,56,-1130,96,-388,-864,-221,-347,441,-502,3524,-3674,10130,-11828,46206,3396,
0,95,-959,6,-54,-1061,-230,-347,441,-502,3583,-3832,10120,-11768,46227,3397,
0,104,-869,-20,-365,-1167,-40,-347,441,-502,3671,-3985,10081,-11724,46246,3398,
0,78,-1085,-17,-992,-922,350,-347,459,-489,3774,-4140,10108,-11614,46268,3399,
0,24,-1270,-41,-638,-913,446,-347,459,-489,3879,-4252,10204,-11454,46288,3400,
0,9,-1276,-28,224,-801,466,-395,454,-443,4039,-4351,10227,-11341,46306,3401,
0,0,-1028,6,751,-303,919,-395,454,-443,4197,-4360,10179,-11323,46327,3402,
0,-32,-981,7,909,-1,1133,-395,454,-443,4376,-4233,10116,-11359,46346,3403,
0,-113,-942,60,441,-246,1045,-395,465,-436,4550,-4085,10065,-11390,46367,3404,
0,-14,-933,83,133,-207,922,-395,465,-436,4719,-3993,10054,-11364,46388,3405,
0,-41,-916,90,29,230,618,-384,472,-435,4834,-3909,10072,-11329,46406,3406,
0,-93,-950,139,174,-19,296,-384,472,-435,4883,-3829,10096,-11314,46427,3407,
0,-86,-921,127,292,-235,250,-384,472,-435,4927,-3798,10080,-11320,46446,3408,
0,-23,-859,162,439,-446,509,-353,488,-460,5006,-3781,10038,-11328,46468,3409,
0,-47,-849,128,652,-737,833,-353,488,-460,5150,-3751,9974,-11330,46488,3410,
0,-97,-996,106,246,-441,737,-336,478,-448,5354,-3721,9898,-11311,46506,3411,
0,-206,-1176,181,612,332,80,-336,478,-448,5452,-3666,9878,-11300,46527,3412,
0,-208,-1060,261,1015,-63,-233,-336,478,-448,5447,-3588,9804,-11392,46546,3413,
0,-50,-868,199,710,-624,-463,-360,494,-456,5481,-3594,9663,-11494,46567,3414,
0,-127,-941,252,580,-262,-879,-360,494,-456,5494,-3689,9524,-11573,46588,3415,
0,-181,-983,232,384,472,-320,-347,472,-462,5418,-3732,9431,-11671,46606,3416,
0,-69,-946,285,391,328,-51,-347,472,-462,5363,-3684,9398,-11737,46627,3417,
0,-53,-960,309,413,-64,3,-347,472,-462,5350,-3635,9361,-11789,46646,3418,
0,128,-991,240,548,-120,-373,-364,430,-488,5368,-3627,9298,-11833,46667,3419,
0,-183,-932,251,558,154,-1123,-364,430,-488,5324,-3657,9203,-11917,46688,3420,
0,-284,-926,252,306,-158,-722,-371,424,-515,5188,-3720,9100,-12036,46706,3421,
0,-124,-737,263,-184,-474,11,-371,424,-515,5156,-3788,9046,-12070,46727,3422,
0,-45,-664,286,-504,-1180,282,-371,424,-515,5222,-3878,9046,-12012,46746,3423,
0,258,-420,202,-628,-1111,617,-377,382,-500,5355,-4035,9066,-11886,46767,3424,
0,216,-705,177,-415,-217,984,-377,382,-500,5517,-4106,9117,-11748,46788,3425,
0,-155,-3092,1100,-531,1244,2665,-419,417,-481,5642,-3965,9244,-11638,46806,3426,
0,-164,-838,424,1518,521,1750,-419,417,-481,5895,-3698,9316,-11542,46827,3427,
0,-418,-922,397,665,350,1323,-419,417,-481,6058,-3358,9252,-11612,46846,3428,
0,-181,-779,547,454,-117,942,-388,448,-475,6225,-3190,9234,-11586,46868,3429,
0,-220,-908,401,-316,52,-462,-388,448,-475,6303,-3072,9222,-11586,46888,3430,
0,-240,-949,306,-890,-115,-1175,-340,459,-483,6208,-3194,9259,-11574,46906,3431,
0,-129,-965,282,-729,-323,-1133,-340,459,-483,6052,-3386,9312,-11559,46927,3432,
0,-119,-980,283,-530,-267,-1131,-340,459,-483,5919,-3577,9334,-11553,46946,3433,
0,-19,-971,267,-242,-332,-920,-347,448,-489,5801,-3754,9329,-11561,46968,3434,
0,-28,-961,259,48,-243,-696,-347,448,-489,5725,-3889,9294,-11583,46988,3435,
0,-30,-966,254,226,-73,-477,-384,448,-457,5687,-3984,9236,-11615,47006,3436,
0,49,-980,204,334,-88,-273,-384,448,-457,5656,-4018,9182,-11661,47028,3437,
0,0,-993,274,532,98,-238,-384,448,-457,5642,-4028,9125,-11709,47046,3438,
0,-23,-928,329,652,-4,-275,-412,435,-470,5635,-4012,9044,-11781,47067,3439,
0,-127,-978,329,818,-17,-163,-412,435,-470,5631,-3995,8949,-11861,47088,3440,
0,-139,-961,370,937,-207,-122,-412,424,-470,5659,-3969,8830,-11946,47106,3441,
0,-114,-885,405,881,-501,36,-412,424,-470,5713,-3959,8690,-12025,47128,3442,
0,-94,-876,410,891,-498,155,-412,424,-470,5806,-3963,8551,-12079,47146,3443,
0,15,-864,406,854,-588,11,-412,387,-502,5907,-3962,8412,-12128,47168,3444,
0,-117,-871,433,980,-400,-367,-412,387,-502,5981,-3984,8262,-12187,47188,3445,
0,-155,-868,456,1398,-560,-597,-425,363,-483,6011,-4012,8074,-12289,47206,3446,
0,-68,-892,524,1165,-654,-536,-425,363,-483,6045,-4055,7825,-12419,47228,3447,
0,-78,-937,484,913,-460,-106,-425,363,-483,6077,-4101,7629,-12509,47246,3448,
0,6,-1050,490,946,-507,354,-432,316,-496,6160,-4099,7478,-12561,47268,3449,
0,112,-1217,577,1074,-681,-204,-432,316,-496,6281,-4091,7325,-12593,47288,3450,
0,201,-1348,579,1801,-356,-438,-460,292,-489,6345,-4124,7104,-12677,47306,3451,
0,120,-1177,457,2857,170,234,-460,292,-489,6408,-4035,6800,-12840,47328,3452,
0,43,-1009,510,3283,227,1186,-460,292,-489,6583,-3765,6418,-13028,47346,3453,
0,-56,-869,629,2969,180,1646,-478,262,-496,6877,-3419,6038,-13153,47368,3454,
0,-99,-812,734,2402,-268,1319,-478,262,-496,7196,-3096,5705,-13211,47388,3455,
0,-109,-835,769,1929,-766,167,-465,196,-548,7438,-2913,5389,-13251,47406,3456,
0,-31,-877,843,1580,-1044,-622,-465,196,-548,7527,-2894,5064,-13333,47428,3457,
0,-12,-833,825,1471,-855,-491,-465,196,-548,7539,-2947,4745,-13432,47446,3458,
0,-73,-713,797,1313,-872,-464,-454,150,-566,7560,-2974,4461,-13511,47467,3459,
0,0,-710,800,1249,-944,-338,-454,150,-566,7577,-3020,4189,-13578,47488,3460,
0,7,-690,758,1212,-793,-143,-472,78,-561,7605,-3061,3931,-13630,47506,3461,
0,56,-521,743,1081,-817,8,-472,78,-561,7659,-3081,3693,-13662,47528,3462,
0,79,-494,728,833,-958,163,-472,78,-561,7732,-3120,3478,-13668,47546,3463,
0,113,-576,774,810,-1005,188,-496,41,-548,7814,-3188,3287,-13653,47567,3464,
0,188,-621,753,734,-824,147,-496,41,-548,7899,-3255,3099,-13632,47588,3465,
0,203,-602,715,788,-440,220,-513,24,-548,7954,-3290,2941,-13627,47606,3466,
0,164,-428,710,504,-658,214,-513,24,-548,8031,-3284,2801,-13613,47627,3467,
0,163,-383,724,-106,-683,-107,-513,24,-548,8084,-3347,2698,-13587,47646,3468,
0,106,-497,761,-523,-823,-606,-531,1,-513,8045,-3475,2668,-13584,47667,3469,
0,232,-536,727,-493,-823,-661,-531,1,-513,7958,-3656,2648,-13592,47688,3470,
0,248,-509,696,-617,-730,-678,-548,-4,-494,7855,-3830,2632,-13607,47706,3471,
0,233,-389,669,-797,-703,-799,-548,-4,-494,7747,-4009,2637,-13616,47728,3472,
0,237,-375,669,-1126,-675,-901,-548,-4,-494,7608,-4201,2672,-13630,47746,3473,
0,296,-395,630,-1419,-501,-943,-579,-9,-488,7430,-4416,2756,-13643,47768,3474,
0,375,-449,607,-1490,205,-809,-579,-9,-488,7236,-4609,2892,-13655,47788,3475,
0,358,-465,598,-1062,429,-427,-596,1,-456,7052,-4696,3078,-13681,47806,3476,
0,317,-416,603,-934,455,-201,-596,1,-456,6938,-4717,3239,-13695,47828,3477,
0,317,-371,623,-993,457,-372,-596,1,-456,6841,-4728,3399,-13702,47846,3478,
0,288,-301,603,-1094,369,-370,-596,-4,-468,6698,-4747,3563,-13724,47867,3479,
0,290,-346,613,-1338,451,-357,-596,-4,-468,6575,-4787,3739,-13723,47888,3480,
0,305,-391,615,-1498,533,-505,-582,25,-468,6426,-4828,3954,-13719,47906,3481,
0,366,-505,579,-1507,588,-451,-582,25,-468,6251,-4872,4183,-13716,47928,3482,
0,332,-430,555,-1572,513,-490,-582,25,-468,6083,-4905,4414,-13707,47946,3483,
0,308,-358,570,-2049,573,-643,-564,60,-481,5894,-4965,4664,-13686,47968,3484,
0,204,-491,500,-2219,561,-430,-564,60,-481,5662,-5038,4971,-13649,47988,3485,
0,200,-476,533,-2030,400,3,-564,80,-494,5473,-5113,5300,-13573,48006,3486,
0,300,-598,549,-1693,639,-28,-564,80,-494,5345,-5158,5602,-13486,48027,3487,
0,291,-686,527,-1597,629,-270,-564,80,-494,5202,-5162,5871,-13426,48046,3488,
0,146,-777,456,-1364,754,-137,-540,132,-488,5039,-5171,6111,-13378,48068,3489,
0,80,-758,469,-1162,630,339,-540,132,-488,4913,-5134,6332,-13336,48088,3490,
0,65,-755,483,-1190,238,855,-523,174,-494,4883,-5086,6548,-13261,48106,3491,
0,109,-786,523,-1260,-42,788,-523,174,-494,4929,-5066,6773,-13138,48128,3492,
0,128,-807,522,-1310,-191,303,-523,174,-494,4961,-5095,6980,-13006,48146,3493,
0,249,-900,392,-1204,-235,217,-499,216,-494,4938,-5175,7160,-12884,48167,3494,
0,173,-1005,421,-868,29,526,-499,216,-494,4930,-5236,7319,-12773,48188,3495,
0,136,-982,428,-720,104,596,-505,257,-468,4960,-5226,7462,-12683,48206,3496,
0,96,-779,415,-826,-144,415,-505,257,-468,4991,-5212,7593,-12598,48228,3497,
0,112,-777,400,-1094,-273,237,-505,257,-468,5005,-5258,7721,-12495,48246,3498,
0,132,-974,375,-1080,-19,253,-499,281,-468,4992,-5327,7869,-12378,48268,3499,
0,131,-996,350,-889,-38,213,-499,281,-468,4966,-5358,8018,-12279,48288,3500,
0,163,-962,325,-829,-182,128,-486,329,-435,4950,-5398,8136,-12190,48306,3501,
0,247,-896,250,-845,-280,-32,-486,329,-435,4932,-5461,8236,-12102,48328,3502,
0,248,-922,207,-798,-139,121,-486,329,-435,4903,-5541,8329,-12013,48346,3503,
0,157,-1018,224,-523,45,539,-505,347,-435,4895,-5569,8431,-11932,48368,3504,
0,149,-1073,205,-430,-78,761,-505,347,-435,4942,-5534,8530,-11859,48388,3505,
0,191,-1052,181,-549,-299,489,-510,377,-403,5022,-5514,8618,-11770,48406,3506,
0,248,-1078,116,-574,-136,266,-510,377,-403,5065,-5542,8698,-11680,48428,3507,
0,210,-1091,141,-344,66,393,-510,377,-403,5075,-5553,8776,-11612,48446,3508,
0,24,-947,177,-70,-48,777,-505,395,-403,5113,-5518,8839,-11564,48468,3509,
0,-13,-936,191,-64,-190,1297,-505,395,-403,5231,-5446,8893,-11503,48488,3510,
0,21,-1010,180,-209,-244,1077,-499,412,-377,5407,-5355,8966,-11407,48506,3511,
0,59,-1036,140,-407,-89,239,-499,412,-377,5519,-5316,9033,-11320,48528,3512,
0,57,-980,139,-575,16,-310,-499,412,-377,5505,-5339,9088,-11270,48546,3513,
0,33,-922,120,-668,-49,-329,-486,436,-384,5430,-5409,9140,-11232,48568,3514,
0,25,-968,137,-579,-45,-23,-486,436,-384,5368,-5479,9200,-11179,48588,3515,
0,24,-987,143,-400,-47,256,-481,449,-377,5347,-5509,9264,-11121,48606,3516,
0,24,-991,105,-238,-187,477,-481,449,-377,5369,-5507,9319,-11065,48627,3517,
0,29,-975,118,-158,-285,670,-481,449,-377,5443,-5493,9361,-11000,48646,3518,
0,44,-891,135,-90,-191,616,-510,460,-352,5551,-5479,9395,-10924,48667,3519,
0,-21,-1010,154,144,-238,587,-510,460,-352,5642,-5445,9420,-10873,48688,3520,
0,-157,-1823,17,-133,-819,1844,-486,484,-331,5748,-5413,9416,-10836,48706,3521,
0,144,-838,-248,461,-779,-408,-486,484,-331,6006,-5428,9437,-10669,48728,3522,
0,-10,-881,30,1152,157,381,-486,484,-331,6064,-5463,9349,-10696,48746,3523,
0,5,-1076,169,668,-126,528,-486,508,-352,6175,-5339,9257,-10775,48767,3524,
0,44,-953,127,1077,83,284,-486,508,-352,6272,-5251,9193,-10817,48788,3525,
0,-45,-939,193,1090,146,412,-481,500,-352,6361,-5138,9087,-10908,48806,3526,
0,-76,-934,269,804,-7,237,-481,500,-352,6452,-5021,8996,-10985,48828,3527,
0,-93,-942,355,365,164,-35,-481,500,-352,6508,-4953,8924,-11042,48846,3528,
0,-77,-978,322,-46,173,-270,-486,488,-364,6498,-4930,8900,-11077,48868,3529,
0,-47,-1038,283,-71,152,-474,-486,488,-364,6440,-4944,8904,-11101,48888,3530,
0,-63,-1071,306,284,-30,-645,-460,488,-356,6396,-5016,8869,-11122,48906,3531,
0,-190,-1116,379,872,-160,-19,-460,488,-356,6361,-5029,8784,-11204,48928,3532,
0,-166,-1110,403,1210,-633,450,-460,488,-356,6451,-4985,8663,-11266,48946,3533,
0,-46,-960,349,1318,-974,876,-492,478,-396,6653,-4940,8488,-11301,48968,3534,
0,48,-996,355,1206,-863,839,-492,478,-396,6917,-4884,8310,-11299,48988,3535,
0,51,-1059,367,1197,-645,178,-481,459,-411,7131,-4829,8145,-11310,49006,3536,
0,-14,-1174,391,1467,-742,-765,-481,459,-411,7242,-4817,7942,-11389,49027,3537,
0,-23,-1132,357,2153,-939,-904,-481,459,-411,7284,-4863,7642,-11547,49046,3538,
0,-12,-1045,509,2631,-1010,30,-480,441,-396,7396,-4863,7242,-11732,49068,3539,
0,-100,-1127,646,2638,-712,961,-480,441,-396,7641,-4748,6855,-11854,49088,3540,
0,-197,-1213,710,3404,-889,110,-499,393,-435,7929,-4548,6501,-11942,49106,3541,
0,-127,-1186,829,4493,-1614,-7,-499,393,-435,8175,-4370,5925,-12141,49128,3542,
0,-113,-1000,816,4019,-1529,620,-499,393,-435,8494,-4178,5213,-12315,49146,3543,
0,-74,-591,717,2902,-1604,473,-497,345,-443,8816,-4005,4613,-12385,49168,3544,
0,-8,-595,783,2158,-1726,38,-497,345,-443,9052,-3947,4123,-12406,49188,3545,
0,14,-645,788,1642,-1686,-587,-540,232,-456,9194,-3987,3692,-12425,49206,3546,
0,126,-710,764,1956,-1577,-699,-540,232,-456,9236,-4064,3276,-12485,49228,3547,
0,112,-659,737,2080,-1206,-124,-540,232,-456,9296,-4085,2842,-12540,49246,3548,
0,139,-501,714,2196,-1132,383,-582,179,-456,9421,-4029,2449,-12548,49268,3549,
0,193,-436,680,1991,-1113,683,-582,179,-456,9602,-3951,2067,-12504,49288,3550,
0,238,-388,620,1522,-1124,849,-612,120,-443,9794,-3889,1735,-12425,49306,3551,
0,246,-427,701,845,-1201,604,-612,120,-443,9979,-3880,1478,-12313,49327,3552,
0,294,-456,744,527,-1346,-54,-612,120,-443,10083,-3956,1266,-12228,49346,3553,
0,346,-406,635,529,-1108,0,-628,78,-403,10098,-4071,1061,-12197,49368,3554,
0,332,-347,600,674,-844,569,-628,78,-403,10151,-4143,883,-12143,49388,3555,
0,333,-329,619,488,-812,947,-652,78,-371,10265,-4169,742,-12047,49406,3556,
0,417,-307,675,-315,-937,929,-652,78,-371,10409,-4233,654,-11906,49427,3557,
0,444,-296,665,-1250,-787,549,-652,78,-371,10495,-4404,661,-11767,49446,3558,
0,389,-291,622,-2003,-463,166,-659,91,-364,10479,-4648,785,-11679,49467,3559,
0,336,-360,584,-2850,-398,-162,-659,91,-364,10382,-4942,1015,-11628,49488,3560,
0,350,-408,567,-3220,-629,-333,-659,128,-318,10196,-5328,1323,-11591,49506,3561,
0,427,-501,444,-2820,-376,-320,-659,128,-318,9979,-5741,1625,-11543,49528,3562,
0,406,-523,416,-2540,-466,149,-659,128,-318,9790,-6070,1902,-11495,49546,3563,
0,334,-524,541,-2777,-807,263,-681,192,-299,9662,-6398,2168,-11378,49568,3564,
0,288,-544,529,-3499,-1173,-75,-681,192,-299,9498,-6794,2439,-11230,49588,3565,
0,301,-523,513,-4515,-1177,164,-686,209,-240,9246,-7313,2755,-11040,49606,3566,
0,438,-628,395,-4218,-697,433,-686,209,-240,8940,-7860,3202,-10793,49628,3567,
0,445,-631,305,-2814,-569,636,-686,209,-240,8692,-8278,3617,-10549,49646,3568,
0,492,-545,235,-2152,-253,486,-699,264,-156,8549,-8544,3912,-10346,49668,3569,
0,385,-531,154,-1837,-117,348,-699,264,-156,8416,-8729,4158,-10203,49688,3570,
0,354,-551,187,-2264,-560,797,-681,305,-84,8296,-8903,4384,-10056,49706,3571,
0,365,-680,173,-2640,-600,781,-681,305,-84,8186,-9136,4660,-9811,49728,3572,
0,412,-720,154,-2559,-189,178,-681,305,-84,8021,-9380,4948,-9573,49746,3573,
0,430,-640,116,-2419,249,-164,-684,323,-65,7771,-9593,5207,-9429,49767,3574,
0,329,-627,99,-2207,531,-78,-684,323,-65,7493,-9759,5455,-9344,49788,3575,
0,176,-695,48,-1602,78,295,-684,352,12,7246,-9873,5693,-9276,49806,3576,
0,169,-756,56,-1248,-615,1379,-684,352,12,7152,-9967,5888,-9126,49828,3577,
0,225,-783,97,-927,-444,1810,-684,352,12,7213,-10015,6118,-8870,49846,3578,
0,183,-909,94,-851,-567,1528,-680,345,32,7311,-9998,6358,-8637,49868,3579,
0,235,-977,-48,-934,-491,898,-680,345,32,7376,-10029,6538,-8409,49888,3580,
0,255,-976,-105,-230,-343,686,-643,406,64,7385,-10068,6672,-8246,49906,3581,
0,86,-829,-152,1045,-417,1340,-643,406,64,7489,-10031,6720,-8159,49927,3582,
0,119,-800,-96,1282,-481,1970,-643,406,64,7778,-9867,6744,-8068,49946,3583,
0,157,-1019,69,668,-206,1784,-625,417,83,8081,-9653,6828,-7958,49968,3584,
0,30,-1112,80,406,345,936,-625,417,83,8273,-9497,6942,-7850,49988,3585,
0,1,-1095,65,1094,558,243,-595,470,83,8335,-9343,7027,-7894,50006,3586,
0,50,-853,88,1682,29,880,-595,470,83,8453,-9167,6995,-8001,50028,3587,
0,95,-844,113,1770,-134,1497,-595,470,83,8718,-8937,6940,-8025,50046,3588,
0,76,-916,117,1106,212,1425,-571,492,64,8992,-8664,6952,-8011,50068,3589,
0,72,-930,94,372,465,1109,-571,492,64,9164,-8459,7022,-7975,50088,3590,
0,53,-932,117,230,907,1216,-528,540,12,9227,-8282,7167,-7959,50106,3591,
0,-409,-1024,252,190,850,1301,-528,540,12,9277,-8083,7348,-7939,50127,3592,
0,-352,-1068,400,-349,329,1277,-528,540,12,9341,-7911,7519,-7877,50146,3593,
0,-214,-1213,241,-1105,-43,943,-516,564,-12,9359,-7842,7707,-7742,50168,3594,
0,-834,-1663,-1027,-355,-1381,-1482,-516,564,-12,9457,-7891,7585,-7694,50188,3595,
0,-205,-1382,-973,-1321,-1796,-1349,-486,606,40,9342,-8237,7424,-7629,50206,3596,
0,-124,-999,87,3030,1024,549,-486,606,40,9337,-8380,7277,-7621,50228,3597,
0,-231,-898,342,2610,901,182,-486,606,40,9578,-7941,7159,-7898,50246,3598,
0,-226,-714,453,405,623,-249,-540,582,59,9690,-7652,7080,-8115,50268,3599,
0,-96,-827,378,-787,-123,-271,-540,582,59,9643,-7644,7092,-8169,50288,3600,
0,-40,-905,136,-779,-316,-257,-516,601,-14,9565,-7762,7126,-8118,50306,3601,
0,-25,-1042,97,-463,-288,-383,-516,601,-14,9508,-7883,7128,-8067,50328,3602,
0,-52,-1022,108,87,-43,-468,-516,601,-14,9459,-7967,7103,-8064,50346,3603,
0,-87,-977,216,505,-100,-302,-516,587,-27,9444,-7980,7040,-8124,50368,3604,
0,-49,-1008,215,397,-269,-8,-516,587,-27,9478,-7962,6964,-8167,50388,3605,
0,-31,-1039,207,490,-217,220,-547,576,-1,9535,-7942,6908,-8168,50406,3606,
0,-66,-1096,264,1070,-115,521,-547,576,-1,9625,-7876,6861,-8167,50428,3607,
0,-110,-1078,315,1738,-132,569,-547,576,-1,9784,-7716,6789,-8191,50446,3608,
0,-205,-1140,463,2518,-291,519,-523,576,11,9995,-7493,6649,-8258,50468,3609,
0,-136,-1144,407,2866,-854,799,-523,576,11,10281,-7200,6421,-8347,50488,3610,
0,-122,-1104,381,2971,-1054,947,-504,593,-52,10632,-6912,6123,-8374,50506,3611,
0,-66,-936,424,3082,-964,905,-504,593,-52,10997,-6594,5809,-8383,50528,3612,
