0_AccelX,0_AccelY,0_AccelZ,0_GyroX,0_GyroY,0_GyroZ
-5.51999998092651,0.529999971389771,-8.44999980926514,-37.75,226.375,-120.875
-5.53999996185303,0.340000003576279,-7.96999979019165,-70.3125,225.1875,-96.6875
-3.5,0.109999999403954,-8.02999973297119,-99.875,243.9375,-74.875
-2.4300000667572,0.25,-8.30000019073486,-102.5,261.125,-72.3125
-2.92000007629395,2.28999996185303,-8.67000007629395,-80.9375,247.6875,-92
-1.9099999666214,2.10999989509583,-7.96000003814697,-76.375,197.3125,-102.5625
-0.889999985694885,2.51999998092651,-8.77000045776367,-34.3125,168.6875,-107.375
-0.730000019073486,2.03999996185303,-9.60999965667725,36.5625,131.4375,-110.6875
-0.709999978542328,1.45000004768372,-10.25,101.125,90.1875,-110.125
-1.99000000953674,-0.349999994039535,-10.5,135.25,89.75,-114.125
-5.34000015258789,-4.69999980926514,-11.4700002670288,85.5,149.75,-97.0625
-1.51999998092651,1.26999998092651,-11.0900001525879,-19.75,247.9375,-70.1875
1.55999994277954,1.11000001430511,-9.27999973297119,-41,268.9375,-82.8125
-1.66999995708466,0.150000005960464,-7.92000007629395,-0.3125,323.1875,-60.4375
-2,-0.050000000745058,-7.26000022888184,9.375,381.4375,-57.75
-0.119999997317791,-0.029999999329448,-7.40999984741211,-36.125,436.375,-60.125
2.59999990463257,0.910000026226044,-7.55999994277954,-94.1875,488,-52
6.51000022888184,2.75,-8.82999992370606,-140.625,570.1875,-48.1875
7.48999977111816,2.10999989509583,-10.4499998092651,-161.625,649.3125,-46
8.36999988555908,2.20000004768372,-9.72999954223633,-156.0625,653.625,-13.3125
7.80000019073486,2.17000007629395,-9.47000026702881,-162.5,625.8125,34.6875
5.11999988555908,-0.180000007152557,-14.1899995803833,-154.1875,606.375,61.5625
3.1800000667572,0.75,-11.8100004196167,-58.4375,506.375,91.125
2.36999988555908,0.860000014305115,-11.3299999237061,35.0625,409.9375,103.3125
2.24000000953674,1.21000003814697,-8.78999996185303,114.625,345.25,82.4375
6.34999990463257,1,-2.42000007629395,146.75,325.25,44.8125
8.01000022888184,1.26999998092651,-1.16999995708466,137.75,363.625,13.3125
9.27000045776367,1.41999995708466,-0.800000011920929,101.875,425.1875,-0.375
9.51000022888184,2.34999990463257,-0.270000010728836,47.0625,474.625,-1.125
11.25,3.29999995231628,-2.70000004768372,-4.625,515.4375,-11.625
13.2399997711182,3.05999994277954,-3.05999994277954,-10.6875,528.6875,-22.9375
13.7799997329712,2.32999992370605,-2.91000008583069,39.0625,535.625,-15.1875
13.7299995422363,0.490000009536743,-1.71000003814697,58.3125,514.125,5.5625
9.96000003814697,-0.009999999776483,0.239999994635582,14.0625,476,51.625
7.26999998092651,0.389999985694885,1.37999999523163,-32.3125,443.0625,97.625
5.34999990463257,0.759999990463257,2.71000003814697,-40.125,451.4375,100.75
4.36999988555908,1.11000001430511,4.1399998664856,-17.75,504.6875,60.8125
5.6100001335144,0.639999985694885,5.34999990463257,5,541.375,-2.375
7.42000007629395,0.810000002384186,6.96999979019165,14.6875,526.125,-61.625
9.05000019073486,1.47000002861023,8.30000019073486,2.625,491.1875,-93.125
11.4399995803833,0.779999971389771,7.90999984741211,-41.125,460.5625,-104.375
11.6499996185303,-0.019999999552965,6.69000005722046,-104,431.25,-91.0625
10.4399995803833,-1.42999994754791,5.6100001335144,-157.625,394.875,-46.3125
7.51999998092651,-2.78999996185303,5.57999992370606,-189.9375,344.9375,12.125
0.219999998807907,-0.870000004768372,8.02000045776367,-189.375,303.5625,60.125
-3.41000008583069,4.03000020980835,13.9300003051758,-161.1875,275.5625,59.9375
4.44999980926514,-2.80999994277954,8.89000034332275,-188.375,203.1875,22
5.94999980926514,-0.75,7.92000007629395,-153.1875,194.9375,-10.0625
4.6100001335144,-0.159999996423721,8.47999954223633,-103.25,209.875,-0.625
3.88000011444092,-0.579999983310699,8.64999961853027,-79.625,218.6875,-7.375
3.28999996185303,-0.370000004768372,8.38000011444092,-52.3125,224,-50.625
3.5,-0.029999999329448,3.3199999332428,-2.0625,246.625,-78.8125
0.239999994635582,-0.180000007152557,9.27000045776367,90.625,293.8125,-98.625
12.789999961853,-2.52999997138977,13.8299999237061,147.5,291.4375,-128.1875
8.35999965667725,4.94999980926514,13.9399995803833,103.5,318.3125,-46.6875
5.44000005722046,-0.660000026226044,10,37.3125,379.3125,-59.3125
1.63999998569489,-1.03999996185303,9.60999965667725,11,431.875,-60.5625
0.109999999403954,-0.150000005960464,8.93000030517578,1.25,501.8125,42.375
-0.779999971389771,-0.189999997615814,9.59000015258789,25.4375,566.4375,78
-0.319999992847443,-0.759999990463257,10.5100002288818,56.625,643.6875,43.375
-2.13000011444092,-0.360000014305115,8.32999992370606,73.5,740,2.5
-3.44000005722046,-0.170000001788139,6.01000022888184,66.5,813.375,-5.5625
-4.55999994277954,-0.509999990463257,5.01999998092651,42.6875,828.375,-13.75
-6.38000011444092,0.310000002384186,4.48000001907349,-16.5,833.625,-27.125
-6.19000005722046,-1.8400000333786,3.0699999332428,-81.6875,817.9375,-19.3125
-5.71000003814697,-0.600000023841858,2.4300000667572,-60.75,858.9375,3.25
-6.1100001335144,1.32000005245209,1.95000004768372,5.3125,924.25,38.1875
-7.53999996185303,2.34999990463257,2.44000005722046,16.8125,917.0625,67.6875
-7.44000005722046,2.46000003814697,1.12999999523163,-13,768.3125,51.4375
-7.80999994277954,1.28999996185303,0.03999999910593,5.8125,639.75,15.5625
-8.85999965667725,0.529999971389771,-1.12000000476837,46.8125,596,-2.875
-10.4799995422363,0.509999990463257,-2.79999995231628,40.25,539.1875,-9.9375
-10.3900003433228,0.150000005960464,-3.42000007629395,-6.8125,447.4375,-10.8125
-9.8100004196167,0.28999999165535,-3.75999999046326,-53.6875,361.9375,13.875
-8.81999969482422,0.389999985694885,-3.83999991416931,-72.6875,309.8125,48.5
-6.80000019073486,-0.189999997615814,-4.8600001335144,-60,287.9375,68.5625
-6.67999982833862,0.119999997317791,-6.09000015258789,-22.875,293.5625,64.375
-6.59000015258789,0.109999999403954,-7.42000007629395,23.125,312.5,36.5
-6.6399998664856,-0.219999998807907,-8.36999988555908,55.125,341.0625,3.625
-6.76999998092651,-0.689999997615814,-8.81999969482422,57.6875,380.5,-17.5625
-7.26000022888184,-0.980000019073486,-8.68000030517578,32.1875,419.0625,-34.8125
-7.92999982833862,-1.07000005245209,-8.64000034332275,-2.625,440.375,-56.25
-8.3100004196167,-1.00999999046326,-8.34000015258789,-35.4375,436,-73.5
-7.94000005722046,-0.270000010728836,-7.92000007629395,-67.6875,418.8125,-76.5
-7.19000005722046,0.150000005960464,-7.57999992370606,-96.3125,394.25,-73.4375
-5.90000009536743,0.239999994635582,-7.44000005722046,-115.9375,356.9375,-77.5625
-4.48999977111816,0.490000009536743,-7.76000022888184,-119.4375,323.125,-82.125
-1.94000005722046,0.870000004768372,-8.93000030517578,-107.125,293.4375,-73.25
-1.22000002861023,1.42999994754791,-9.19999980926514,-91.625,277.5,-56.3125
-0.72000002861023,1.86000001430511,-9.44999980926514,-87.4375,274.375,-47.875
-0.680000007152557,2.45000004768372,-9.35000038146973,-90.5,268.6875,-54.375
1.1599999666214,1.73000001907349,-7,-91.625,239.6875,-72.3125
2.52999997138977,-0.189999997615814,-7.09999990463257,-62.6875,217.6875,-94.5625
0.610000014305115,1.30999994277954,-5.88000011444092,46.125,220.9375,-146.75
-6.69999980926514,5.36999988555908,-14.1000003814697,123.875,173.625,-166.1875
-5.90000009536743,-0.600000023841858,-14.6300001144409,4.5,120.3125,-108.25
-1.82000005245209,-1.95000004768372,-6.80999994277954,-257,208.5625,-24
2.60999989509583,2.70000004768372,-10.3299999237061,-222.3125,194.4375,25.5625
3.72000002861023,1.52999997138977,-7.65000009536743,-147.1875,208.9375,60.9375
2.75,1.94000005722046,-6.30000019073486,-28.5625,329.0625,81.0625
3.07999992370605,2.38000011444092,-6.71000003814697,38.25,458.5,57.1875
5.53999996185303,2.65000009536743,-7.67999982833862,51.375,549.6875,43.875
4.73000001907349,5.30999994277954,-7.01000022888184,25.25,624.0625,56.9375
6.1100001335144,5.76999998092651,-8.13000011444092,0.8125,732.8125,43.375
8.42000007629395,6.73000001907349,-8.3100004196167,-14.0625,842,12.9375
8.88000011444092,6.46000003814697,-9.60999965667725,-33.25,928.625,-2.4375
10.8000001907349,-0.779999971389771,-14.3900003433228,-32.4375,945.0625,-13.125
10.75,-3.34999990463257,-15.960000038147,24.4375,872.375,0
8.36999988555908,-1.30999994277954,-12.2399997711182,109,701.375,43.8125
8.44999980926514,0.680000007152557,-6.13000011444092,113.875,472.8125,82.3125
7.92999982833862,0.25,0.200000002980232,49.9375,349.5625,103.625
7.03999996185303,0.959999978542328,0.980000019073486,-7.9375,375.1875,119.375
6.8600001335144,2.20000004768372,2.25999999046326,-22.75,457.875,113
7.17000007629395,3.28999996185303,2.46000003814697,-21.25,525.9375,87.875
8.71000003814697,2.73000001907349,2.5699999332428,-15.375,563.6875,47.1875
9.09000015258789,2.21000003814697,2.33999991416931,1.75,572.875,10.4375
8.35000038146973,2.17000007629395,2.52999997138977,50.6875,574.125,-7.625
9,0.860000014305115,3.8199999332428,74.4375,512.9375,-36.8125
10.6800003051758,-2.78999996185303,6.30000019073486,22.5625,426.8125,-57.75
8.96000003814697,-2.66000008583069,6.21999979019165,-56.1875,359.5,-39.0625
6.30000019073486,-1.24000000953674,6.19999980926514,-109.6875,314.6875,8.625
4.09000015258789,3.54999995231628,12.0500001907349,-119.25,293.5,23
7.78999996185303,3.02999997138977,15.1599998474121,-134,271.25,-2.4375
10.6300001144409,-1.5900000333786,6.96999979019165,-269.25,211.4375,-15.4375
7.15000009536743,-2.61999988555908,-0.019999999552965,-228.5,354.9375,-26.4375
1.87999999523163,1.26999998092651,5.21000003814697,-33.8125,479.1875,-29.25
5.05000019073486,0.479999989271164,8.52999973297119,23.125,393.4375,-59.6875
7.25,-0.910000026226044,10.1800003051758,-21.625,300.9375,-99.8125
7.1100001335144,-1.3400000333786,9.52999973297119,-66.125,267.9375,-77.0625
4.78999996185303,-1.47000002861023,7.98999977111816,-104.6875,241.3125,-32.3125
3.21000003814697,-1.35000002384186,8.57999992370606,-113.25,188.375,4.5625
1.49000000953674,-1.38999998569489,9.28999996185303,-95.375,149.1875,26.625
0.310000002384186,-0.879999995231628,10.25,-79.5,134.5625,27.125
-0.310000002384186,-0.28999999165535,9.94999980926514,-72.25,142,3.875
0.699999988079071,-0.300000011920929,9.85999965667725,-76.0625,156.375,-34.25
5.34000015258789,-0.689999997615814,10.210000038147,-72.625,162.0625,-70.125
17.7000007629395,5.3600001335144,15.4499998092651,-71.1875,179.375,-63.6875
4.73000001907349,1.47000002861023,6.38000011444092,-92.125,275.25,-17.5
7.44000005722046,-6.55999994277954,7.73000001907349,-118,263.9375,-15.6875
5.8600001335144,-3.15000009536743,7.6100001335144,-106.9375,207.5625,25.9375
1.78999996185303,-1.66999995708466,8.64000034332275,-34.875,265.5,89.6875
-2.59999990463257,-4.07000017166138,8.10999965667725,4.5625,311.25,105.125
-2.72000002861023,-0.75,13.7799997329712,69.875,379.6875,69.375
-1.8400000333786,-1.54999995231628,12.4200000762939,87.125,428.25,50.5
-0.560000002384186,-2.88000011444092,11.0900001525879,35.375,483.5625,84.5
0.270000010728836,-3.21000003814697,9.47000026702881,48.5,596,125.1875
0.029999999329448,-2.72000002861023,7.17999982833862,85.1875,739.625,132.6875
-3.97000002861023,-0.419999986886978,6.01000022888184,120.625,857.25,121.6875
-2.9300000667572,-0.620000004768372,3.94000005722046,104.4375,895.625,89.5625
0.189999997615814,-2.53999996185303,0.899999976158142,31.1875,833,43.9375
-10.5900001525879,6.67999982833862,2.99000000953674,25.5,750.0625,38.5
-10.8500003814697,6.48000001907349,6.34000015258789,82.5625,498.0625,44.5625
-11.3400001525879,1.92999994754791,4.15999984741211,98.625,253.25,84.4375
-12.2399997711182,0.949999988079071,4.46000003814697,41.4375,124.9375,136.0625
-11.6700000762939,-0.620000004768372,5.5,-4.625,45.75,183.8125
-10.9899997711182,-0.730000019073486,5.51999998092651,-3.125,41.6875,221.3125
-9.23999977111816,-1.25999999046326,4.90999984741211,-17.0625,129.4375,232.1875
-8.77000045776367,-1.42999994754791,6.86999988555908,-22.3125,238.0625,233.0625
-10.6499996185303,-2.48000001907349,7.01999998092651,59.3125,285.8125,253.4375
-6.07999992370606,1.04999995231628,4.28000020980835,118.6875,341.75,338.875
-6.07000017166138,5.34000015258789,-1.16999995708466,117.625,423.9375,402.5625
-6.67999982833862,7.01000022888184,-1.64999997615814,90.625,459.6875,395.6875
-7.3899998664856,8.22000026702881,-2.64000010490417,12.75,421.25,340.1875
-7.82000017166138,8.57999992370606,-1.99000000953674,-99.75,346.1875,307.875
-7.17999982833862,6.71000003814697,-0.610000014305115,-178.8125,266.9375,294.125
-6.5,5.92000007629395,0.790000021457672,-212.375,199.9375,271.4375
-6.5,5.92000007629395,0.790000021457672,-220.375,155.4375,249.6875
-6.25,6.09000015258789,0.670000016689301,-218,104.625,238.625
-3.01999998092651,5.73999977111816,-0.28999999165535,-182.9375,32.4375,220.875
-2.99000000953674,6.59999990463257,-0.699999988079071,-114.5625,-39,209.4375
-7.1399998664856,6.78999996185303,0.740000009536743,-70.5625,-42.1875,198.875
-9.69999980926514,8.44999980926514,0.400000005960465,-51.625,-5.0625,260.5625
-5.23000001907349,7.88000011444092,0.25,28.625,-9.25,361.8125
-5.86999988555908,7.71000003814697,-0.140000000596046,88.25,-14.375,404.5
-6.05000019073486,7.6100001335144,0.449999988079071,117.5,0.9375,397.3125
-4.57000017166138,7.3899998664856,0.899999976158142,116.75,-6.625,321.875
-3.5,7.67000007629395,0.379999995231628,99,-10.3125,241.8125
-2.77999997138977,7.5,-0.490000009536743,87.375,-6.3125,190.3125
-2.4300000667572,7.73999977111816,-0.959999978542328,103.375,19.3125,166.6875
-1.12000000476837,8.93000030517578,-2.29999995231628,136.3125,61.125,164
-0.560000002384186,8.89000034332275,-2.48000001907349,180.75,97.1875,175.3125
-0.560000002384186,8.89000034332275,-2.48000001907349,261.6875,111.8125,199.9375
0.090000003576279,8.27999973297119,-2.72000002861023,368.3125,125.25,214.3125
-4.55999994277954,8.84000015258789,-3.17000007629395,463.125,138.75,185.75
-4.82000017166138,8.60999965667725,-3.51999998092651,449.0625,130.1875,166.875
-3.72000002861023,8.56999969482422,-4.09000015258789,381.4375,114.1875,166.6875
-3.72000002861023,8.56999969482422,-4.09000015258789,332.9375,84.5625,169.1875
-2.16000008583069,8.67000007629395,-4.59999990463257,291.5,50.25,172.125
0.550000011920929,9.39000034332275,-6.01000022888184,228.5625,54.6875,149.0625
0.870000004768372,9.36999988555908,-6.8899998664856,152.75,112.0625,116.6875
1.78999996185303,9.02000045776367,-6.32000017166138,94,188.125,83.375
1.78999996185303,9.02000045776367,-6.32000017166138,80.8125,257.9375,54
1.98000001907349,6.13000011444092,-6.21999979019165,100.75,324,40.75
-0.680000007152557,4.63000011444092,-9,154.9375,397.3125,31.375
0.689999997615814,-0.230000004172325,-5.84000015258789,237.5625,458.9375,10
4.05999994277954,6.75,-8.88000011444092,297.0625,604.0625,70.9375
4.05999994277954,6.75,-8.88000011444092,345.375,646.9375,54.5625
2.78999996185303,2.71000003814697,-6.53000020980835,375.1875,560.25,87.6875
3.6800000667572,9.5,-6.61999988555908,390,415.8125,102.8125
6.78000020980835,6.78999996185303,-4.8600001335144,279.0625,249.8125,71.4375
7.19999980926514,5.03999996185303,-4.61999988555908,142.1875,141.1875,52.125
7.19999980926514,5.03999996185303,-4.61999988555908,67.375,143.5,61.625
7.46999979019165,4.26000022888184,-5.44000005722046,61.125,217,79.3125
8.47999954223633,3.24000000953674,-6.09000015258789,92.8125,316.125,92.1875
6.36999988555908,3.65000009536743,-5.32999992370606,133.875,414.3125,96.6875
5.6399998664856,4.1100001335144,-4.84999990463257,159.75,471.6875,49.9375
5.6399998664856,4.1100001335144,-4.84999990463257,152.0625,430.8125,-82.8125
5.61999988555908,5.80999994277954,-5.03999996185303,115.75,323.0625,-170.25
8.44999980926514,4.01999998092651,-4.34999990463257,55.25,182.6875,-189.125
7.73999977111816,3.65000009536743,-4.78000020980835,19.625,106.1875,-174.5
7.73999977111816,5.65000009536743,-4.65000009536743,64.5625,123.25,-127.8125
7.73999977111816,5.65000009536743,-4.65000009536743,108.375,145.125,-77.8125
7.21000003814697,4.98999977111816,-3.88000011444092,106.6875,151.125,-39.125
11,0.239999994635582,-1.53999996185303,94.8125,165.3125,-21.5
10.289999961853,8.94999980926514,-3.76999998092651,103.8125,237.75,6.125
10.0600004196167,7.1399998664856,-2.77999997138977,104.6875,323.875,60.4375
10.0600004196167,7.1399998664856,-2.77999997138977,101.8125,375.125,11.125
6.88000011444092,3.49000000953674,-3.73000001907349,159.375,370.875,-24.3125
6.19000005722046,6.8600001335144,-0.709999978542328,224.625,245,-45.375
7.34000015258789,8.19999980926514,0.050000000745058,252.625,137.75,-58.125
8.30000019073486,6.21000003814697,0.239999994635582,236,53.9375,-42
8.30000019073486,6.21000003814697,0.239999994635582,196.5625,-8.4375,-4.5
9.80000019073486,7.69000005722046,-3,99.375,96.8125,54.75
12.8299999237061,4.30000019073486,0.490000009536743,12.1875,305.875,44.75
11.9200000762939,4.01000022888184,1.0900000333786,24.375,368.375,31.8125
10.5299997329712,5.84000015258789,0.209999993443489,40,406.6875,60.5625
10.5299997329712,5.84000015258789,0.209999993443489,16.375,530.375,89.9375
9.72000026702881,4.57000017166138,-1.01999998092651,16.375,530.375,89.9375
7.3899998664856,3.74000000953674,-1.32000005245209,60.3125,552.875,112.5625
7.40999984741211,4.71000003814697,-2.30999994277954,103.1875,505.6875,110.1875
8.18000030517578,5.32999992370606,-1.33000004291534,108.75,398.375,86.6875
8.18000030517578,5.32999992370606,-1.33000004291534,97.0625,274.6875,79.375
8.8100004196167,5.05999994277954,1.39999997615814,97.0625,274.6875,79.375
7.42000007629395,3.84999990463257,4.8600001335144,53.3125,346.75,138.75
5.82000017166138,3.40000009536743,5.1399998664856,-49.6875,452.25,217.5625
5.03000020980835,2.6800000667572,6.05999994277954,-60.3125,407.5625,190.9375
5.03000020980835,2.6800000667572,6.05999994277954,3,351.4375,127.125
5.17000007629395,1.76999998092651,4.8899998664856,151,415.5,48.375
5.26000022888184,4.03999996185303,6.6399998664856,246.75,505.375,1.9375
4.55000019073486,5.23999977111816,8.39000034332275,193.75,539.9375,-42.125
3.9300000667572,7.30999994277954,10.8699998855591,22.125,518.3125,-148
3.9300000667572,7.30999994277954,10.8699998855591,22.125,518.3125,-148
5.51000022888184,2.70000004768372,7.82000017166138,-106.9375,469.6875,-208.5
6.32000017166138,1.35000002384186,6.55999994277954,-129,275.0625,-100.25
6.92000007629395,-0.25,6.53999996185303,-105.25,167.5,-12.5625
6.73999977111816,-1.19000005722046,7.96999979019165,-137.8125,97.375,49
4.05000019073486,1.46000003814697,12.8100004196167,-137.8125,97.375,49
2.78999996185303,2.59999990463257,13.460000038147,-272.5625,98.375,58.625
2.15000009536743,3.00999999046326,13.460000038147,-328.5625,147.375,58.6875
2.00999999046326,2.53999996185303,12.6000003814697,-350.0625,220.9375,63.625
-0.5,-0.519999980926514,8.01000022888184,-297.25,260.5,42
1.17999994754791,-0.140000000596046,6.67000007629395,-297.25,260.5,42
-0.360000014305115,-0.540000021457672,5.48000001907349,-203.9375,279.3125,48.75
-4.98000001907349,-1.73000001907349,-9.6899995803833,95.5,182.25,-96.0625
1.04999995231628,0.670000016689301,13.2299995422363,-33.25,183.8125,-114.3125
1.55999994277954,-3.16000008583069,13.5100002288818,-165.1875,41.375,-82.1875
-1.47000002861023,-3.69000005722046,14.5299997329712,-165.1875,41.375,-82.1875
1.98000001907349,-1.78999996185303,16.7399997711182,-316.75,-138.625,-75.5
-0.620000004768372,-0.860000014305115,12.5299997329712,-431.4375,-106.0625,-80
-0.9200000166893,-0.540000021457672,10.039999961853,-459.25,-178.4375,-110.4375
0.400000005960465,-1.19000005722046,8.98999977111816,-484.125,-223.625,-102.6875
4.65000009536743,-1.19000005722046,6.21000003814697,-484.125,-223.625,-102.6875
1.4099999666214,-2.42000007629395,-1.01999998092651,-456.375,-151.75,-52
1.69000005722046,-1.20000004768372,6.73000001907349,-400.625,63.125,46.625
1.0900000333786,-3.61999988555908,7.82000017166138,-385.875,80,57.8125
1.27999997138977,-9.60999965667725,8.80000019073486,-364.4375,98,80.4375
-1.3400000333786,-9.5600004196167,9.23999977111816,-364.4375,98,80.4375
-2.36999988555908,-9.56999969482422,7.84999990463257,-356,137.3125,71.9375
-1.67999994754791,-9.02000045776367,6.26000022888184,-323.9375,201.4375,-4.0625
-0.509999990463257,-6.82000017166138,3.89000010490417,-300.375,214,-35.6875
0.899999976158142,-6.57000017166138,4.01999998092651,-286.375,240.75,-54.0625
1.27999997138977,-6.05000019073486,4.36999988555908,-286.375,240.75,-54.0625
1.37999999523163,-5.42000007629395,4.53000020980835,-295.875,254.125,-70
-0.610000014305115,-5.13000011444092,5.19999980926514,-384.75,132.125,-70.9375
0.419999986886978,-7.26999998092651,4.05000019073486,-437.75,50.125,-42.875
0.889999985694885,-8.23999977111816,3.50999999046326,-456.25,67.25,-12.75
0.97000002861023,-8.9399995803833,3.21000003814697,-456.25,67.25,-12.75
0.079999998211861,-9.78999996185303,1.6599999666214,-444.5625,158.6875,13.0625
-0.740000009536743,-10.2700004577637,0.730000019073486,-400.8125,298.625,14.8125
-1.64999997615814,-10.2200002670288,-0.239999994635582,-378.25,326.1875,17
-2.14000010490417,-9.72999954223633,-0.600000023841858,-363.1875,283.5625,11.625
-0.439999997615814,-9.69999980926514,-0.870000004768372,-363.1875,283.5625,11.625
1.35000002384186,-8.13000011444092,-1.72000002861023,-347.125,209.75,8.125
3.08999991416931,-8.26000022888184,-2.50999999046326,-323.5625,226.75,18.0625
0.490000009536743,-8.35000038146973,-1.41999995708466,-338,244.25,-2.875
1.48000001907349,-8.40999984741211,-1.21000003814697,-364.8125,258.25,-24.1875
-0.439999997615814,-8.64999961853027,0.159999996423721,-364.8125,258.25,-24.1875
-0.75,-8.71000003814697,-0.769999980926514,-397.1875,275.875,-52.6875
0.090000003576279,-6.26999998092651,-4.5,-428.9375,295.625,-92.625
0.280000001192093,-5.98999977111816,-6.07000017166138,-415.875,360.75,-94.75
-0.189999997615814,-6.07000017166138,-6.8899998664856,-419.25,424.0625,-85.6875
0.759999990463257,-6.32000017166138,-8.35000038146973,-419.25,424.0625,-85.6875
3.3199999332428,-4.53999996185303,-9.55000019073486,-452,401.9375,-45.1875
3.73000001907349,-3.67000007629395,-9.93000030517578,-568.3125,119.375,-13.6875
3.35999989509583,-2.92000007629395,-7.61999988555908,-613.875,-44.1875,-7.0625
5.40999984741211,-3.08999991416931,-8.02000045776367,-535.5625,-166.4375,20
0.519999980926514,-4.07000017166138,-8.07999992370606,-535.5625,-166.4375,20
0.670000016689301,-3.08999991416931,-6.57000017166138,-384.625,-88.75,-36.6875
0.239999994635582,-2.51999998092651,-9.52999973297119,-36.25,77.625,-81.875
-0.150000005960464,-6.15999984741211,-22.3199996948242,-3.8125,-64.625,-31.375
9.34000015258789,-4.38000011444092,-4.73000001907349,-173.8125,-110.1875,102.5
6.34000015258789,1.27999997138977,-3.83999991416931,-173.8125,-110.1875,102.5
0.959999978542328,0.180000007152557,-5.51999998092651,-230.6875,-8.875,134.9375
-0.899999976158142,-1.12999999523163,-6.8600001335144,-262,-73.6875,72.0625
-0.46000000834465,-2.96000003814697,-10.8599996566772,-348.5625,-185,77.9375
2.03999996185303,-2.48000001907349,-10.0699996948242,-415.75,-214.25,95.3125
2.53999996185303,-1.82000005245209,-10.3699998855591,-415.75,-214.25,95.3125
1.51999998092651,-0.800000011920929,-10.6700000762939,-435.25,-229,111.6875
-0.639999985694885,3.82999992370605,-11.5,-381.4375,-221,46.5
0.280000001192093,2.57999992370605,-11.6199998855591,-325.8125,-199.625,50.6875
0.409999996423721,2.82999992370605,-11.1800003051758,-283.4375,-179.125,61.8125
1.16999995708466,1.49000000953674,-9.25,-283.4375,-179.125,61.8125
4.61999988555908,-3.10999989509583,-3.33999991416931,-241.5,-154.6875,71.9375
0.050000000745058,0.059999998658896,-5.26000022888184,-96.4375,19.5625,27.625
-0.790000021457672,0.569999992847443,-7.98000001907349,-149.0625,18.3125,68
-1.3400000333786,4.96000003814697,-10.3000001907349,-191.125,18.25,88.5
-1.35000002384186,6.71000003814697,-9.46000003814697,-191.125,18.25,88.5
-1.88999998569489,7.92000007629395,-9.85999965667725,-195.5625,47.5625,74
-1.32000005245209,8.28999996185303,-10.5,-176.5,78.1875,1.625
-1.66999995708466,7.51999998092651,-9.5,-166.1875,67,-36.6875
0.439999997615814,7.03999996185303,-7.76000022888184,-183.625,56.25,-23.8125
1.30999994277954,6.8600001335144,-6.71999979019165,-183.625,56.25,-23.8125
1.58000004291534,6.76000022888184,-7.17999982833862,-208.25,33.375,6.3125
-0.140000000596046,5.09000015258789,-7.92000007629395,-272.4375,-63.875,37.4375
-0.239999994635582,4.57000017166138,-7.48999977111816,-303.0625,-87.6875,8.4375
0.219999998807907,3.9300000667572,-7.05999994277954,-342.5,-96.1875,-0.5
0.340000003576279,4.17999982833862,-7.07999992370606,-342.5,-96.1875,-0.5
2.35999989509583,6.44999980926514,-6.46999979019165,-360.625,-138.25,37.0625
2.39000010490417,7.98000001907349,-5.73999977111816,-290.0625,-165.8125,115.75
1.04999995231628,9.10000038146973,-5.42999982833862,-213.5625,-159.5625,99.1875
-0.189999997615814,9.5600004196167,-5.48999977111816,-147.25,-176,53.25
0.419999986886978,7.73000001907349,-4.46000003814697,-147.25,-176,53.25
0.600000023841858,7.46000003814697,-4.01000022888184,-128.3125,-194.4375,26.4375
0.579999983310699,7.42999982833862,-3.80999994277954,-181.875,-211.625,44.4375
0.310000002384186,7.73999977111816,-3.25,-218.1875,-226.375,59.4375
0.270000010728836,9.22000026702881,-3.03999996185303,-240.5625,-252.25,60
0.019999999552965,9.89000034332275,-3.45000004768372,-240.5625,-252.25,60
0.5,10.0799999237061,-3.25,-241.1875,-286.5,43.6875
-0.180000007152557,9.38000011444092,-2.83999991416931,-218.3125,-298.125,34.5625
-0.97000002861023,9.34000015258789,-2.94000005722046,-215.125,-205.875,63.3125
-1.63999998569489,9.21000003814697,-1.82000005245209,-249.75,-144.4375,103.8125
-1.37000000476837,8.72999954223633,-1.69000005722046,-249.75,-144.4375,103.8125
-0.409999996423721,9.4399995803833,-2.09999990463257,-245.375,-128.1875,128.625
-2.98000001907349,7.71999979019165,-1.3400000333786,-149.9375,-134.75,-19.125
-2.74000000953674,8.02999973297119,-0.810000002384186,-131.25,-103,-43.625
1.19000005722046,12.4499998092651,-1.35000002384186,-142.875,-7.5,-6.5
1.58000004291534,10.8400001525879,0.029999999329448,-142.875,-7.5,-6.5
0.360000014305115,10.75,-0.449999988079071,-158.9375,54.6875,34.5
0.019999999552965,10.4099998474121,0,-157,62.25,63.9375
-0.03999999910593,9.65999984741211,0.649999976158142,-155.1875,40.875,64.5625
0.25,8.85999965667725,1.25999999046326,-154.125,29.1875,66.25
0.25,9.02000045776367,1.74000000953674,-154.125,29.1875,66.25
0.189999997615814,9.51000022888184,1.80999994277954,-154.5625,44.1875,64.8125
0.059999998658896,10.2399997711182,1.72000002861023,-145.375,49.875,54.6875
-1.29999995231628,11.2600002288818,0.930000007152557,-149.125,12.1875,44.25
-1.25,11.3999996185303,1.16999995708466,-190.9375,-24.625,18.6875
-1.03999996185303,11.539999961853,0.680000007152557,-190.9375,-24.625,18.6875
-0.419999986886978,9.72999954223633,0.699999988079071,-277.0625,-71.8125,1.75
